id,Open,High,Low,Close,Adj_Close,Volume
694,70.040001,70.57,68.93,69.800003,59.942924,3459647
695,66.529999,66.690002,65.07,66.160004,59.816345,3285738
696,66.260002,66.489998,64.209999,64.809998,58.595783,2335299
697,65.080002,65.580002,64.260002,64.629997,58.433041,1678585
698,64.730003,64.949997,63.459999,64.230003,58.0714,1972263
699,63.23,63.66,62.759998,63.389999,57.311939,2323587
700,64.029999,64.330002,63.330002,63.470001,57.38427,1678062
701,64.550003,64.980003,63.34,63.759998,57.646461,1328854
702,64,64.599998,63.599998,63.84,57.718792,1653216
703,63.23,63.459999,62.880001,63.150002,57.094952,1499372
704,63.32,63.650002,62.860001,63.049999,57.004539,799538
705,61.82,62.150002,61.41,62.02,56.073303,2000917
706,61.700001,61.880001,61.139999,61.639999,55.729736,1838410
707,61.560001,63.709999,61.32,63.43,57.34811,2567653
708,63.43,63.59,62.330002,63.02,56.977417,1484186
709,62.650002,63.259998,61.73,62.34,56.362617,1947794
710,62.720001,62.790001,62.009998,62.32,56.344536,1249390
711,62.830002,63.68,62.299999,62.98,56.941254,1922832
712,62.59,62.93,62.400002,62.639999,56.633854,1230534
713,62.299999,63.049999,61.849998,62.779999,56.760429,1198900
714,62.580002,62.66,62.040001,62.459999,56.471111,1115793
715,62.630001,62.860001,62.099998,62.099998,56.14563,1211681
716,62.349998,63.93,61.66,63.610001,57.510845,2545539
717,63.509998,64.5,63.400002,64.199997,58.044273,1348744
718,64.68,65.029999,64.410004,64.559998,58.369755,1722902
719,64.5,64.779999,64.25,64.440002,58.261265,3721158
720,64.099998,64.220001,63.34,63.639999,57.537971,1857142
721,63.299999,63.66,63.060001,63.150002,57.094952,1400333
722,62.810001,64.75,62.77,64.57,58.378796,2259169
